ALGMN,Gender,Diploma,SSC
12359,Female,79.88,63.4
12360,Male,79.88,62.91
12361,Male,79.88,61.45
12362,Male,79.88,60
12363,Male,79.88,49.6
12364,Male,79.87,82.36
12365,Male,79.87,76.55
12366,Female,79.87,76.36
12367,Female,79.83,88.6
12368,Male,79.83,85.64
12369,Male,79.83,73.69
12370,Male,79.83,70.73
12371,Male,79.83,62.36
12372,Male,79.82,91.09
12373,Male,79.82,90.6
12374,Male,79.82,90.36
12375,Female,79.82,90.18
12376,Male,79.82,90
12377,Male,79.82,90
12378,Female,79.82,89.82
12379,Male,79.82,89.82
12380,Male,79.82,89.2
12381,Female,79.82,88.91
12382,Female,79.82,88.36
12383,Male,79.82,88
12384,Male,79.82,88
12385,Male,79.82,87.82
12386,Male,79.82,87.82
12387,Male,79.82,87.8
12388,Male,79.82,87.4
12389,Male,79.82,87.27
12390,Male,79.82,87
12391,Male,79.82,86.73
12392,Female,79.82,86.6
12393,Male,79.82,86.36
12394,Male,79.82,85.82
12395,Male,79.82,85.09
12396,Male,79.82,84.73
12397,Male,79.82,84.36
12398,Male,79.82,84
12399,Female,79.82,83.64
12400,Male,79.82,83.09
12401,Male,79.82,83.09
12402,Female,79.82,83.09
12403,Female,79.82,83.09
12404,Female,79.82,82.8
12405,Male,79.82,82.55
12406,Male,79.82,81.82
12407,Male,79.82,81.6
12408,Male,79.82,81.45
12409,Male,79.82,81.45
12410,Female,79.82,81.4
12411,Male,79.82,80.91
12412,Female,79.82,80.4
12413,Male,79.82,80.36
12414,Female,79.82,80.2
12415,Female,79.82,80
12416,Female,79.82,79.82
12417,Male,79.82,79.6
12418,Male,79.82,79.6
12419,Female,79.82,79.45
12420,Female,79.82,79.27
12421,Male,79.82,78.91
12422,Male,79.82,78.6
12423,Male,79.82,78.36
12424,Female,79.82,78.36
12425,Male,79.82,78.18
12426,Female,79.82,78.18
12427,Male,79.82,78
12428,Male,79.82,77.82
12429,Male,79.82,77.64
12430,Male,79.82,77.27
12431,Male,79.82,76
12432,Male,79.82,75.6
12433,Female,79.82,75.6
12434,Male,79.82,75.2
12435,Male,79.82,75
12436,Female,79.82,74.55
12437,Female,79.82,74.36
12438,Male,79.82,74.18
12439,Female,79.82,74
12440,Female,79.82,74
12441,Male,79.82,73.8
12442,Male,79.82,73.27
12443,Male,79.82,73.2
12444,Male,79.82,72.36
12445,Male,79.82,72.18
12446,Male,79.82,71.6
12447,Female,79.82,71.2
12448,Female,79.82,70.36
12449,Male,79.82,69.82
12450,Female,79.82,69.27
12451,Male,79.82,69.09
12452,Male,79.82,67.4
12453,Male,79.82,66.62
12454,Female,79.82,63
12455,Male,79.82,58.36
12456,Male,79.82,54.91
12457,Female,79.81,95.27
12458,Male,79.81,90.55
12459,Male,79.81,88.36
12460,Female,79.81,88
12461,Male,79.81,87
12462,Female,79.81,86.55
12463,Female,79.81,86
12464,Female,79.81,84
12465,Female,79.81,84
12466,Female,79.81,83.4
12467,Female,79.81,82.73
12468,Female,79.81,82.55
12469,Female,79.81,81.2
12470,Female,79.81,80.2
12471,Female,79.81,80
12472,Female,79.81,79.6
12473,Male,79.81,79.45
12474,Female,79.81,78
12475,Female,79.81,77.45
12476,Female,79.81,75
12477,Male,79.81,74.8
12478,Male,79.81,69.45
12479,Male,79.81,66.83
12480,Female,79.8,92
12481,Female,79.8,90.55
12482,Male,79.8,90
12483,Female,79.8,79.82
12484,Female,79.8,79.6
12485,Male,79.8,76.36
12486,Female,79.8,73.45
12487,Male,79.78,78.8
12488,Female,79.78,70.2
12489,Female,79.77,82
12490,Female,79.77,80.55
12491,Female,79.77,78.73
12492,Male,79.76,91.27
12493,Female,79.76,90.91
12494,Male,79.76,90
12495,Male,79.76,89.45
12496,Male,79.76,89.45
12497,Female,79.76,89.4
12498,Female,79.76,89.09
12499,Female,79.76,88.91
12500,Male,79.76,88.73
12501,Male,79.76,88.36
12502,Female,79.76,88.18
12503,Male,79.76,88
12504,Female,79.76,87.6
12505,Female,79.76,87.6
12506,Male,79.76,87.4
12507,Female,79.76,87.2
12508,Female,79.76,87.09
12509,Female,79.76,86.91
12510,Female,79.76,86.91
12511,Male,79.76,86.73
12512,Male,79.76,86.36
12513,Male,79.76,86
12514,Female,79.76,86
12515,Female,79.76,85.64
12516,Female,79.76,85.45
12517,Male,79.76,85.27
12518,Male,79.76,85.27
12519,Male,79.76,85.27
12520,Male,79.76,85.09
12521,Female,79.76,85.09
12522,Male,79.76,84.73
12523,Female,79.76,84.2
12524,Male,79.76,84.18
12525,Male,79.76,83.6
12526,Male,79.76,83.27
12527,Female,79.76,83.27
12528,Male,79.76,83.27
12529,Male,79.76,83.27
12530,Male,79.76,83.2
12531,Male,79.76,83.2
12532,Male,79.76,82.8
12533,Female,79.76,82.8
12534,Male,79.76,82.73
12535,Male,79.76,82.55
12536,Male,79.76,82.18
12537,Female,79.76,82.18
12538,Female,79.76,82
12539,Female,79.76,82
12540,Male,79.76,81.82
12541,Male,79.76,81.82
12542,Female,79.76,81.8
12543,Female,79.76,81.09
12544,Male,79.76,80.6
12545,Male,79.76,80.18
12546,Male,79.76,79.82
12547,Male,79.76,79.8
12548,Female,79.76,79.67
12549,Male,79.76,79.6
12550,Male,79.76,79.45
12551,Male,79.76,79.27
12552,Female,79.76,78.6
12553,Male,79.76,78.55
12554,Female,79.76,77.45
12555,Female,79.76,77.09
12556,Male,79.76,77.09
12557,Female,79.76,76.73
12558,Female,79.76,76.2
12559,Female,79.76,75.82
12560,Female,79.76,75.8
12561,Male,79.76,75.8
12562,Female,79.76,75.2
12563,Female,79.76,75.09
12564,Male,79.76,74.91
12565,Female,79.76,74.8
12566,Male,79.76,74.55
12567,Female,79.76,74.4
12568,Female,79.76,74.4
12569,Male,79.76,74
12570,Male,79.76,74
12571,Female,79.76,74
12572,Male,79.76,74
12573,Female,79.76,73.27
12574,Female,79.76,72.8
12575,Male,79.76,72.36
12576,Male,79.76,71
12577,Male,79.76,70.55
12578,Female,79.76,70.4
12579,Male,79.76,70
12580,Male,79.76,69.8
12581,Male,79.76,69.45
12582,Female,79.76,69.4
12583,Female,79.76,67.8
12584,Male,79.76,67.6
12585,Female,79.76,67.6
12586,Female,79.76,63
12587,Male,79.76,61.4
12588,Male,79.76,54.91
12589,Male,79.75,91.82
12590,Male,79.75,91.4
12591,Male,79.75,90.55
12592,Female,79.75,90
12593,Male,79.75,88.8
12594,Male,79.75,87.64
12595,Female,79.75,86.91
12596,Female,79.75,86.8
12597,Male,79.75,86.55
12598,Female,79.75,86
12599,Female,79.75,85.09
12600,Female,79.75,84.91
12601,Female,79.75,84.2
12602,Female,79.75,83
12603,Female,79.75,81.8
12604,Female,79.75,81
12605,Male,79.75,80.73
12606,Male,79.75,80.73
12607,Female,79.75,80.73
12608,Female,79.75,79
12609,Female,79.75,78.8
12610,Female,79.75,76.73
12611,Male,79.75,76
12612,Male,79.75,74.36
12613,Male,79.75,71.4
12614,Female,79.75,71
12615,Male,79.75,60.77
12616,Male,79.75,60.73
12617,Male,79.74,89.09
12618,Male,79.74,78
12619,Female,79.73,92.36
12620,Male,79.73,77.09
12621,Male,79.72,86.18
12622,Male,79.72,63.83
12623,Male,79.72,62.17
12624,Male,79.71,92.18
12625,Male,79.71,92
12626,Male,79.71,91.64
12627,Female,79.71,91.2
12628,Female,79.71,90.55
12629,Male,79.71,90
12630,Male,79.71,88.6
12631,Male,79.71,88.36
12632,Male,79.71,88.18
12633,Male,79.71,87.82
12634,Male,79.71,87.82
12635,Female,79.71,87.8
12636,Male,79.71,87.4
12637,Male,79.71,86.91
12638,Male,79.71,86.6
12639,Female,79.71,86
12640,Male,79.71,86
12641,Male,79.71,85.6
12642,Female,79.71,85.45
12643,Male,79.71,85.2
12644,Male,79.71,85.09
12645,Male,79.71,84.91
12646,Male,79.71,84.73
12647,Female,79.71,84.4
12648,Male,79.71,83.64
12649,Male,79.71,83.64
12650,Female,79.71,83.4
12651,Male,79.71,83.27
12652,Female,79.71,82.8
12653,Male,79.71,82.4
12654,Female,79.71,82.4
12655,Female,79.71,82.2
12656,Female,79.71,82.18
12657,Female,79.71,81.82
12658,Male,79.71,81.64
12659,Male,79.71,81.45
12660,Female,79.71,81
12661,Female,79.71,80.8
12662,Male,79.71,80.55
12663,Male,79.71,79.64
12664,Female,79.71,79.09
12665,Female,79.71,79
12666,Female,79.71,78.18
12667,Male,79.71,77.45
12668,Male,79.71,77.27
12669,Male,79.71,77.27
12670,Male,79.71,77.09
12671,Male,79.71,76.36
12672,Male,79.71,76.2
12673,Male,79.71,76.18
12674,Male,79.71,75.8
12675,Female,79.71,75.64
12676,Male,79.71,74.91
12677,Male,79.71,74
12678,Male,79.71,74
12679,Female,79.71,73.27
12680,Female,79.71,72.73
12681,Male,79.71,72.2
12682,Male,79.71,70.6
12683,Male,79.71,70
12684,Female,79.71,69.45
12685,Male,79.71,66.4
12686,Female,79.71,66
12687,Male,79.71,62.2
12688,Male,79.71,61.4
12689,Male,79.71,55.8
12690,Female,79.7,91.09
12691,Female,79.7,88.55
12692,Male,79.7,88.36
12693,Female,79.7,87.82
12694,Male,79.7,87.2
12695,Female,79.7,86.55
12696,Female,79.7,86.4
12697,Male,79.7,86.36
12698,Female,79.7,86.2
12699,Male,79.7,86.2
12700,Female,79.7,85.8
12701,Male,79.7,84.91
12702,Male,79.7,83.8
12703,Male,79.7,83.45
12704,Female,79.7,83.4
12705,Female,79.7,83.27
12706,Male,79.7,83.27
12707,Male,79.7,82.6
12708,Male,79.7,82.6
12709,Male,79.7,82.6
12710,Male,79.7,82.2
12711,Male,79.7,81.64
12712,Male,79.7,81.6
12713,Male,79.7,80.91
12714,Female,79.7,80.73
12715,Male,79.7,80.6
12716,Male,79.7,80.36
12717,Female,79.7,80.36
12718,Male,79.7,80
12719,Male,79.7,80
12720,Male,79.7,79.82
12721,Male,79.7,77.6
12722,Male,79.7,77.2
12723,Female,79.7,76.6
12724,Female,79.7,75.82
12725,Male,79.7,75.45
12726,Female,79.7,74.4
12727,Male,79.7,73
12728,Male,79.7,72.55
12729,Female,79.7,69.45
12730,Male,79.7,53.8
12731,Male,79.7,53.4
12732,Male,79.69,93.09
12733,Male,79.69,87.09
12734,Female,79.69,86.91
12735,Female,79.69,86.4
12736,Female,79.69,84
12737,Male,79.69,82.6
12738,Female,79.69,82.55
12739,Male,79.69,81.6
12740,Female,79.69,81.4
12741,Female,79.69,81.09
12742,Male,79.69,81.08
12743,Male,79.69,80.8
12744,Male,79.69,80
12745,Male,79.69,78.55
12746,Male,79.69,77.6
12747,Male,79.69,76.6
12748,Female,79.69,75.8
12749,Male,79.69,75.6
12750,Male,79.69,74.55
12751,Female,79.69,73.45
12752,Female,79.69,67.27
12753,Male,79.69,65.6
12754,Female,79.69,65.4
12755,Female,79.68,89.64
12756,Male,79.68,88.4
12757,Male,79.68,73.27
12758,Male,79.67,68.6
12759,Female,79.66,91.8
12760,Female,79.66,84.6
12761,Female,79.66,78.73
12762,Female,79.65,93.27
12763,Female,79.65,91.64
12764,Female,79.65,91
12765,Female,79.65,90.6
12766,Male,79.65,90.18
12767,Male,79.65,90.18
12768,Female,79.65,89.27
12769,Male,79.65,89
12770,Male,79.65,88
12771,Female,79.65,88
