ALGMN,Diploma,SSC,Gender
1101,89.38,88.8,Female
1102,89.35,95.8,Male
1103,89.35,91.4,Male
1104,89.35,88.8,Female
1105,89.33,94.2,Male
1106,89.33,93.8,Female
1107,89.33,93.2,Female
1108,89.33,91.6,Female
1109,89.33,91,Female
1110,89.33,88.2,Male
1111,89.33,87,Female
1112,89.33,72.83,Male
1113,89.31,96.2,Female
1114,89.31,95.8,Female
1115,89.31,95.09,Male
1116,89.31,93,Female
1117,89.31,92.6,Male
1118,89.31,91.4,Female
1119,89.31,90.4,Female
1120,89.31,90,Male
1121,89.31,89.8,Female
1122,89.31,89.8,Male
1123,89.31,86.8,Female
1124,89.31,84.8,Male
1125,89.31,84.4,Female
1126,89.31,83.2,Female
1127,89.29,94.2,Female
1128,89.29,93.4,Male
1129,89.29,86,Male
1130,89.29,83.2,Male
1131,89.29,76,Male
1132,89.28,86.6,Male
1133,89.27,94.8,Female
1134,89.27,93.4,Female
1135,89.27,92.4,Female
1136,89.27,88.2,Male
1137,89.27,87.6,Male
1138,89.27,83,Male
1139,89.27,81.09,Male
1140,89.27,62.2,Male
1141,89.26,90.2,Male
1142,89.25,92.2,Female
1143,89.25,92,Male
1144,89.25,91.8,Female
1145,89.25,91.64,Male
1146,89.25,89.4,Male
1147,89.25,89,Male
1148,89.25,88.4,Female
1149,89.25,85.6,Female
1150,89.25,84.8,Female
1151,89.24,97.8,Female
1152,89.24,95.2,Female
1153,89.24,94.2,Female
1154,89.24,91.4,Female
1155,89.24,89.6,Male
1156,89.24,88.6,Male
1157,89.24,86.2,Female
1158,89.24,84.4,Male
1159,89.24,83.2,Female
1160,89.23,92.4,Female
1161,89.22,89.2,Female
1162,89.21,94.8,Female
1163,89.2,94.8,Female
1164,89.2,81.92,Female
1165,89.19,95.4,Female
1166,89.19,94,Female
1167,89.19,93.6,Male
1168,89.19,92,Female
1169,89.19,89.6,Male
1170,89.19,88.8,Female
1171,89.19,86.8,Male
1172,89.19,86.2,Male
1173,89.19,84.8,Male
1174,89.18,95.8,Male
1175,89.18,93.8,Male
1176,89.18,92.4,Female
1177,89.18,87.6,Female
1178,89.18,77.8,Male
1179,89.15,91.2,Female
1180,89.15,90,Female
1181,89.15,88.6,Female
1182,89.15,87.6,Male
1183,89.15,84.4,Male
1184,89.15,81,Female
1185,89.15,80.6,Male
1186,89.15,74.36,Male
1187,89.15,57.6,Female
1188,89.13,94.8,Female
1189,89.13,92.4,Male
1190,89.13,92.2,Female
1191,89.13,90,Female
1192,89.13,89.6,Female
1193,89.13,89,Female
1194,89.13,88.8,Female
1195,89.13,87.6,Female
1196,89.13,87,Female
1197,89.13,85,Female
1198,89.13,80.4,Male
1199,89.13,75.2,Female
1200,89.12,93.8,Male
1201,89.12,93.4,Male
1202,89.12,92.6,Male
1203,89.12,91.8,Female
1204,89.12,91.4,Female
1205,89.12,90.2,Male
1206,89.12,89.8,Female
1207,89.12,89.6,Female
1208,89.12,85,Male
1209,89.12,83.6,Male
1210,89.12,82.2,Male
1211,89.12,78.91,Male
1212,89.11,90.2,Male
1213,89.1,93.8,Male
1214,89.1,92.5,Male
1215,89.1,91.4,Male
1216,89.1,89.2,Male
1217,89.1,87.4,Male
1218,89.09,88.6,Female
1219,89.09,85.4,Female
1220,89.09,84,Male
1221,89.09,78,Male
1222,89.08,92.2,Male
1223,89.07,93,Male
1224,89.06,94.8,Female
1225,89.06,94.18,Male
1226,89.06,94,Male
1227,89.06,91.8,Male
1228,89.06,90.2,Male
1229,89.06,89.8,Female
1230,89.06,89.09,Female
1231,89.06,88.73,Male
1232,89.06,86.6,Male
1233,89.06,84,Male
1234,89.06,83.6,Male
1235,89.06,82.6,Female
1236,89.06,80.4,Male
1237,89.06,78.8,Female
1238,89.06,77.4,Male
1239,89.06,77.2,Female
1240,89.06,76.6,Male
1241,89.06,74.8,Male
1242,89.06,72,Male
1243,89.06,68.4,Female
1244,89.05,90.73,Male
1245,89.04,92.4,Female
1246,89.03,95,Female
1247,89.03,89.6,Female
1248,89,96.2,Male
1249,89,95,Male
1250,89,94.2,Male
1251,89,93.8,Male
1252,89,93.4,Female
1253,89,93,Female
1254,89,92.6,Female
1255,89,91.8,Male
1256,89,91.8,Female
1257,89,90.8,Female
1258,89,90.6,Female
1259,89,90.6,Female
1260,89,90.2,Male
1261,89,89,Male
1262,89,88.2,Female
1263,89,88,Female
1264,89,85.8,Male
1265,89,81.6,Female
1266,89,80.4,Male
1267,89,79.6,Female
1268,89,72.6,Female
1269,88.98,85.4,Male
1270,88.97,93.82,Male
1271,88.97,89.8,Male
1272,88.97,89.6,Male
1273,88.97,88.4,Female
1274,88.97,87.6,Female
1275,88.97,86.2,Female
1276,88.97,83.09,Male
1277,88.97,78.8,Male
1278,88.97,72.4,Female
1279,88.94,95.8,Male
1280,88.94,95.8,Female
1281,88.94,95.4,Male
1282,88.94,94.2,Male
1283,88.94,93.4,Female
1284,88.94,92.6,Male
1285,88.94,91.4,Male
1286,88.94,90.6,Female
1287,88.94,90.2,Female
1288,88.94,90,Female
1289,88.94,89.6,Male
1290,88.94,89.2,Female
1291,88.94,88.8,Male
1292,88.94,88.6,Female
1293,88.94,86.91,Female
1294,88.94,86.4,Female
1295,88.93,94.8,Male
1296,88.93,93.8,Female
1297,88.93,93.6,Male
1298,88.93,83.8,Male
1299,88.91,94.4,Female
1300,88.91,93.4,Male
1301,88.91,93.2,Female
1302,88.91,88.8,Female
1303,88.91,88,Female
1304,88.88,96.6,Female
1305,88.88,95.6,Female
1306,88.88,95.4,Female
1307,88.88,94.4,Female
1308,88.88,92.8,Male
1309,88.88,91.6,Male
1310,88.88,89.8,Male
1311,88.88,89.8,Female
1312,88.88,89.2,Female
1313,88.88,88.8,Male
1314,88.88,88.2,Male
1315,88.88,87.4,Female
1316,88.88,84.6,Male
1317,88.88,84.2,Male
1318,88.88,83.8,Female
1319,88.88,77,Male
1320,88.87,93,Female
1321,88.87,91,Female
1322,88.87,89.8,Female
1323,88.86,91.2,Male
1324,88.86,89.4,Female
1325,88.85,93,Female
1326,88.85,90.91,Male
1327,88.85,86,Female
1328,88.85,85.8,Male
1329,88.85,77.82,Male
1330,88.85,73.45,Male
1331,88.85,69.8,Male
1332,88.82,95.6,Female
1333,88.82,94.6,Male
1334,88.82,93.8,Female
1335,88.82,91.8,
1336,88.82,91.6,Female
1337,88.82,90.8,Male
1338,88.82,90.2,Female
1339,88.82,89.4,Female
1340,88.82,86.8,Female
1341,88.82,84.6,Male
1342,88.82,75.6,Male
1343,88.82,71.8,Male
1344,88.81,92.8,Male
1345,88.81,92.8,Male
1346,88.81,88,Male
1347,88.81,87.4,Female
1348,88.81,84.91,Female
1349,88.8,92.6,Female
1350,88.8,89.6,Female
1351,88.8,79.6,Male
1352,88.79,93.4,Female
1353,88.79,87.4,Male
1354,88.79,76.4,Male
1355,88.79,69,Male
1356,88.76,92.4,Female
1357,88.76,91.6,Female
1358,88.76,91.4,Female
1359,88.76,90.6,Male
1360,88.76,89,Female
1361,88.76,87.4,Female
1362,88.76,86,Male
1363,88.76,81,Male
1364,88.76,76,Male
1365,88.76,73.6,Female
1366,88.76,65.8,Female
1367,88.75,92.4,Female
1368,88.75,91,Male
1369,88.75,90.2,Female
1370,88.75,86.2,Female
1371,88.75,83.8,Male
1372,88.75,80.55,Female
1373,88.75,80.36,Male
1374,88.75,79.8,Female
1375,88.75,73.4,Female
1376,88.73,93.4,Male
1377,88.73,91.2,Female
1378,88.73,91,Female
1379,88.73,90.6,Male
1380,88.73,89.6,Female
1381,88.73,89.4,Male
1382,88.73,88.6,Female
1383,88.73,81.67,Male
1384,88.73,77.8,Male
1385,88.71,94,Male
1386,88.71,92.6,Male
1387,88.71,92.2,Female
1388,88.71,91.8,Male
1389,88.71,90.8,Female
1390,88.71,90.6,Male
1391,88.71,89,Female
1392,88.71,88,Male
1393,88.71,86,Female
1394,88.71,77.2,Male
1395,88.71,67.6,Male
1396,88.7,92,Female
1397,88.69,94.6,Male
1398,88.69,93.4,Male
1399,88.69,92.8,Female
1400,88.69,88.2,Female
1401,88.69,84.6,Male
1402,88.67,93.2,Male
1403,88.67,91.8,Male
1404,88.67,87.2,Female
1405,88.67,81.64,Male
1406,88.67,76,Male
1407,88.67,71,Male
1408,88.65,98,Male
1409,88.65,96.8,Male
1410,88.65,93.2,Female
1411,88.65,92,Male
1412,88.65,91.6,Female
1413,88.65,90.4,Male
1414,88.65,90,Female
1415,88.65,89.8,Male
1416,88.65,89.4,Female
1417,88.65,88.8,Female
1418,88.65,82,Female
1419,88.65,77.8,Female
1420,88.63,94.4,Male
1421,88.63,93.2,Female
1422,88.63,92,Female
1423,88.63,91.2,Female
1424,88.63,89.4,Male
1425,88.63,88.8,Female
1426,88.63,88,Female
1427,88.63,86.4,Male
1428,88.63,85.4,Male
1429,88.61,92.36,Female
1430,88.61,91.4,Female
1431,88.61,89.2,Male
1432,88.61,88,Male
1433,88.61,85.4,Male
1434,88.61,82.4,Male
1435,88.61,81.4,Male
1436,88.61,79.8,Female
1437,88.61,75.8,Male
1438,88.6,94.8,Female
1439,88.6,89.4,Female
1440,88.6,89.2,Female
1441,88.6,85.2,Female
1442,88.59,95.8,Female
1443,88.59,93.4,Male
1444,88.59,91,Female
1445,88.59,90.8,Male
1446,88.59,89.6,Female
1447,88.59,88.36,Male
1448,88.59,87.8,Male
1449,88.59,87.6,Female
1450,88.59,83.54,Male
1451,88.59,81.8,Female
1452,88.59,80.4,Male
1453,88.59,76.8,Male
1454,88.59,68.6,Male
1455,88.57,81.45,Female
1456,88.56,94.8,Female
1457,88.56,89.2,Female
1458,88.56,88.4,Female
1459,88.56,87.8,Male
1460,88.56,87.4,Female
1461,88.56,86.18,Male
1462,88.56,86,Female
1463,88.56,79.6,Female
1464,88.56,75,Male
1465,88.55,93.6,Female
1466,88.55,90.4,Male
1467,88.55,89.2,Female
1468,88.55,88.8,Male
1469,88.55,82.36,Male
1470,88.55,81.2,Male
1471,88.55,80.8,Male
1472,88.55,75,Male
1473,88.55,71,Male
1474,88.55,67.27,Male
1475,88.53,97.2,Female
1476,88.53,94.4,Male
1477,88.53,93.8,Male
1478,88.53,91.8,Female
1479,88.53,91.2,Female
1480,88.53,87.45,Male
1481,88.53,87,Female
1482,88.53,86,Male
1483,88.53,85,Female
1484,88.53,79.2,Male
1485,88.52,95,Male
1486,88.5,93.4,Female
1487,88.5,93,Female
1488,88.5,92.6,Female
1489,88.5,92.2,Male
1490,88.5,90.8,Female
1491,88.5,89.82,Female
1492,88.5,89.8,Female
1493,88.5,89.8,Male
1494,88.5,89.09,Male
1495,88.5,88.8,Female
1496,88.5,87,Male
1497,88.5,85.2,Female
1498,88.48,94.6,Female
1499,88.48,88.6,Male
1500,88.48,86.4,Female
1501,88.48,86,Female
1502,88.48,85.09,Male
1503,88.48,83.4,Female
1504,88.48,83,Female
1505,88.48,68.4,Female
1506,88.47,94.8,Male
1507,88.47,94.4,Female
1508,88.47,94.2,Male
1509,88.47,94,Female
1510,88.47,92.8,Female
1511,88.47,92.4,Male
1512,88.47,92.4,Female
1513,88.47,92.2,Female
1514,88.47,91.4,Male
1515,88.47,91.2,Male
1516,88.47,90.4,Female
1517,88.47,88.8,Male
1518,88.47,88,Female
1519,88.47,84.2,Male
1520,88.47,82.8,Male
1521,88.47,81.2,Male
1522,88.47,70.6,Male
1523,88.47,50.55,Male
1524,88.46,90.4,Female
1525,88.45,94.8,Male
1526,88.44,94,Female
1527,88.44,92,Female
1528,88.44,89.27,Male
1529,88.44,88.4,Female
1530,88.44,86.8,Female
1531,88.44,86.2,Female
1532,88.44,84.8,Male
1533,88.44,84.2,Female
1534,88.44,83.6,Female
1535,88.44,83.4,Female
1536,88.43,86.8,Female
1537,88.42,95.6,Male
1538,88.42,90.4,Female
1539,88.42,89.8,Female
1540,88.42,88.2,Female
1541,88.42,87.2,Male
1542,88.42,85,Male
1543,88.42,84.2,Female
1544,88.42,83,Male
1545,88.42,76.8,Male
1546,88.42,76.55,Male
1547,88.41,95.2,Male
1548,88.41,95,Male
1549,88.41,92.8,Male
1550,88.41,92.8,Female
1551,88.41,91,Male
1552,88.41,90.8,Male
1553,88.41,88.8,Male
1554,88.41,87.8,Male
1555,88.41,87.2,Male
1556,88.41,85.8,Male
1557,88.41,84.4,Female
1558,88.41,80,Male
1559,88.41,77,Female
1560,88.41,72.2,Female
1561,88.4,93.2,Female
1562,88.4,92.4,Male
1563,88.4,92.4,Female
1564,88.4,91,Male
1565,88.4,83.6,Male
1566,88.4,82.67,Female
1567,88.38,95.2,Female
1568,88.38,93,Female
1569,88.38,91.8,Female
1570,88.38,91.4,Female
1571,88.38,90.8,Female
1572,88.38,88.8,Female
1573,88.38,88.4,Female
1574,88.38,88,Male
1575,88.38,87.2,Female
1576,88.38,84.6,Female
1577,88.36,91.4,Female
1578,88.36,91,Male
1579,88.36,89.6,Female
1580,88.36,81.6,Male
1581,88.35,89.2,Male
1582,88.35,89.2,Male
1583,88.35,89.2,Male
1584,88.35,86.8,Female
1585,88.35,86.6,Male
1586,88.35,85,Male
1587,88.35,83,Male
1588,88.35,82.2,Female
1589,88.35,78.6,Male
1590,88.34,91.6,Female
1591,88.32,93.6,Male
1592,88.31,95.45,Male
1593,88.31,94,Female
1594,88.31,93.8,Female
1595,88.31,92.2,Male
1596,88.31,87.8,Male
1597,88.31,87.4,Female
1598,88.31,87.2,Female
1599,88.31,86.17,Male
1600,88.31,80.73,Female
1601,88.3,94.4,Male
1602,88.3,89,Male
1603,88.3,87,Male
1604,88.3,85.6,Male
1605,88.3,84.6,Male
1606,88.3,83.64,Male
1607,88.3,82.67,Male
1608,88.3,80,Female
1609,88.29,93.2,Male
1610,88.29,92.6,Female
1611,88.29,92.4,Male
1612,88.29,91.4,Female
1613,88.29,90.2,Female
1614,88.29,89.6,Male
1615,88.29,89.6,Male
1616,88.29,88.6,Male
1617,88.29,88,Female
1618,88.29,87.4,Male
1619,88.29,86.8,Male
1620,88.29,86,Male
1621,88.29,85.8,Male
1622,88.29,85.4,Male
1623,88.29,85,Male
1624,88.29,82.2,Male
1625,88.29,80.18,Male
1626,88.29,76.4,Male
1627,88.29,70.8,Male
1628,88.27,92.6,Female
1629,88.26,95,Male
1630,88.26,90.2,Female
1631,88.25,95,Female
1632,88.25,94.4,Female
1633,88.25,90.8,Male
1634,88.25,88,Female
1635,88.25,87.2,Male
1636,88.25,86.55,Male
1637,88.25,76.2,Female
1638,88.24,95.8,Male
1639,88.24,94.4,Male
1640,88.24,94.4,Male
1641,88.24,92.4,Female
1642,88.24,92.2,Female
1643,88.24,92,Male
1644,88.24,91.2,Male
1645,88.24,89.2,Male
1646,88.24,89.2,Male
1647,88.24,88.6,Male
1648,88.24,88.4,Male
1649,88.24,88.4,Male
1650,88.24,88,Female
1651,88.24,86.2,Male
1652,88.24,86,Male
1653,88.24,85.4,Female
1654,88.24,84,Male
1655,88.24,83.8,Male
1656,88.24,76.2,Male
1657,88.24,76,Male
1658,88.24,74.6,Male
1659,88.24,74.6,Male
1660,88.24,74.2,Male
1661,88.22,84.4,Male
1662,88.2,76,Female
1663,88.19,92.73,Male
1664,88.19,92.6,Male
1665,88.19,91.2,Male
1666,88.19,90,Male
1667,88.19,89.4,Female
1668,88.19,89,Female
1669,88.19,87.6,Male
1670,88.19,86.2,Female
1671,88.19,84.73,Male
1672,88.19,83.4,Female
1673,88.19,79.8,Female
1674,88.18,96,Female
1675,88.18,94.8,Female
1676,88.18,94.6,Male
1677,88.18,94.4,Female
1678,88.18,92.4,Male
1679,88.18,92.4,Male
1680,88.18,89.6,Female
1681,88.18,89.2,Female
1682,88.18,88.6,Female
1683,88.18,88.4,Male
1684,88.18,88.36,Male
1685,88.18,87.2,Male
1686,88.18,86.4,Male
1687,88.18,86.2,Female
1688,88.18,84,Male
1689,88.18,82.8,Female
1690,88.18,82.4,Male
1691,88.18,82.2,Female
1692,88.18,81.8,Male
1693,88.18,80.2,Male
1694,88.18,77.8,Male
1695,88.18,76.4,Female
1696,88.18,76,Male
1697,88.17,85.4,Female
1698,88.16,90,Male
1699,88.13,93,Female
1700,88.13,92.2,Male
1701,88.13,91.4,Male
1702,88.13,89.2,Male
1703,88.13,88.55,Male
1704,88.13,88.2,Female
1705,88.13,87.82,Male
1706,88.13,87.6,Female
1707,88.13,87.2,Female
1708,88.13,85.6,Male
1709,88.13,83.4,Female
1710,88.13,80.8,Female
1711,88.12,94,Male
1712,88.12,91.6,Female
1713,88.12,91,Female
1714,88.12,90.8,Male
1715,88.12,90.8,Female
1716,88.12,90.6,Male
1717,88.12,87.4,Male
1718,88.12,87.2,Female
1719,88.12,84.4,Male
1720,88.12,84.4,Male
1721,88.12,82.2,Female
1722,88.12,80.8,Male
1723,88.12,80.8,Male
1724,88.12,80.6,Male
1725,88.12,79.6,Male
1726,88.12,74.73,Male
1727,88.12,72.67,Male
1728,88.11,87.6,Female
1729,88.1,87,Male
1730,88.1,81.8,Male
1731,88.1,75.67,Female
1732,88.07,93.2,Female
1733,88.07,92.2,Male
1734,88.07,90.4,Male
1735,88.07,89.64,Female
1736,88.06,96,Female
1737,88.06,94.8,Male
1738,88.06,94.8,Male
1739,88.06,94.4,Female
1740,88.06,93.4,Female
1741,88.06,93.4,Female
1742,88.06,93.4,Male
1743,88.06,93.09,Male
1744,88.06,93,Male
1745,88.06,92.6,Female
1746,88.06,92.4,Male
1747,88.06,92.2,Female
1748,88.06,91.8,Female
1749,88.06,91.6,Male
1750,88.06,91.6,Male
1751,88.06,91.4,Male
1752,88.06,91,Male
1753,88.06,90,Male
1754,88.06,89,Male
1755,88.06,88.6,Female
1756,88.06,88.4,Female
1757,88.06,88,Female
1758,88.06,87,Female
1759,88.06,86.8,Male
1760,88.06,85.83,Female
1761,88.06,85.4,Female
1762,88.06,84.8,Female
1763,88.06,83.6,Male
1764,88.06,82.6,Female
1765,88.06,80.18,Male
1766,88.06,79.2,Female
1767,88.06,78,Female
1768,88.06,75.09,Female
1769,88.06,70,Male
1770,88.05,83.17,Male
1771,88,93.8,Female
1772,88,91.4,Male
1773,88,91.4,Female
1774,88,91.2,Female
1775,88,91,Female
1776,88,90.8,Female
1777,88,90.4,Male
1778,88,90.2,Female
1779,88,90,Male
1780,88,89.6,Female
1781,88,89.6,Male
1782,88,89.4,Male
1783,88,88.6,Male
1784,88,88.4,Male
1785,88,88.4,Male
1786,88,87.6,Female
1787,88,87.4,Male
1788,88,87.2,Female
1789,88,87.2,Male
1790,88,87,Female
1791,88,86.6,Female
1792,88,86.4,Female
1793,88,86.2,Male
1794,88,86,Male
1795,88,85.6,Female
1796,88,85.2,Male
1797,88,85,Male
1798,88,84.4,Female
1799,88,83.4,Male
1800,88,83.27,Male
1801,88,83,Male
1802,88,81.2,Female
1803,88,78,Female
1804,88,77.8,Male
1805,88,77.2,Male
1806,88,74.2,Female
1807,88,73.33,Male
1808,88,61.83,Female
1809,87.94,96.2,Female
1810,87.94,93.4,Female
1811,87.94,93.2,Male
1812,87.94,93.09,Male
1813,87.94,93,Male
1814,87.94,93,Female
1815,87.94,92.2,Male
1816,87.94,91.8,Male
1817,87.94,90.4,Female
1818,87.94,90.4,Female
1819,87.94,90.2,Female
1820,87.94,90,Female
1821,87.94,89.8,Male
1822,87.94,89.6,Male
1823,87.94,89.4,Male
1824,87.94,88.8,Female
1825,87.94,86.8,Female
1826,87.94,86.6,Female
1827,87.94,86.2,Male
1828,87.94,86,Male
1829,87.94,85.8,Female
1830,87.94,84.6,Male
1831,87.94,84.4,Female
1832,87.94,83.2,Female
1833,87.94,82.2,Male
1834,87.94,80.8,Male
1835,87.94,80.55,Male
1836,87.94,79.6,Male
1837,87.94,79.2,Female
1838,87.94,75.2,Female
1839,87.93,93.6,Female
1840,87.93,93.6,Female
1841,87.93,90.8,Male
1842,87.93,87.4,Male
1843,87.9,90.73,Female
1844,87.9,85.45,Male
1845,87.88,93,Female
1846,87.88,92.4,Female
1847,87.88,92,Female
1848,87.88,91.6,Female
1849,87.88,91.4,Male
1850,87.88,90.6,Female
1851,87.88,89.2,Male
1852,87.88,89.2,Female
1853,87.88,89,Male
1854,87.88,88.4,Female
1855,87.88,86.4,Male
1856,87.88,86.2,Male
1857,87.88,83.6,Male
1858,87.88,82.6,Male
1859,87.88,82.2,Male
1860,87.88,82,Male
1861,87.88,81,Male
1862,87.88,78,Male
1863,87.88,76.2,Male
1864,87.88,73.2,Female
1865,87.88,71.6,Male
1866,87.87,80.18,Male
1867,87.86,92.4,Male
1868,87.84,89,Female
1869,87.83,92.8,Female
1870,87.82,96.8,Female
1871,87.82,92.6,Male
1872,87.82,92.4,Male
1873,87.82,91.6,Male
1874,87.82,90.8,Male
1875,87.82,90.2,Male
1876,87.82,89.6,Male
1877,87.82,88.4,Female
1878,87.82,88,Female
1879,87.82,88,Female
1880,87.82,87.6,Male
1881,87.82,87.4,Female
1882,87.82,87.4,Male
1883,87.82,87.2,Female
1884,87.82,86.4,Male
1885,87.82,85.8,Male
1886,87.82,85.2,Male
1887,87.82,84.4,Female
1888,87.82,83.6,Male
1889,87.82,83,Female
1890,87.82,81.6,Female
1891,87.82,78.8,Male
1892,87.82,67.82,Male
1893,87.82,67.54,Female
1894,87.81,93,Female
1895,87.81,92.6,Female
1896,87.81,92.4,Female
1897,87.81,91.4,Female
1898,87.81,91.2,Male
1899,87.81,90,Male
1900,87.81,89.8,Female
1901,87.81,89.4,Female
1902,87.81,88,Female
1903,87.81,87.4,Male
1904,87.81,85.2,Female
1905,87.81,77.27,Male
1906,87.81,74.55,Male
1907,87.8,93.09,Female
1908,87.8,91.82,Female
1909,87.8,91.8,Female
1910,87.8,91.6,Male
1911,87.8,88.6,Female
1912,87.8,88.4,Female
1913,87.8,88.38,Male
1914,87.8,86.6,Female
1915,87.8,83.2,Male
1916,87.76,94.4,Male
1917,87.76,93.4,Male
1918,87.76,92.8,Female
1919,87.76,92.4,Male
1920,87.76,92.2,Male
1921,87.76,91,Female
1922,87.76,90.4,Male
1923,87.76,90.4,Female
1924,87.76,89.8,Female
1925,87.76,89.4,Female
1926,87.76,88.91,Female
1927,87.76,88.2,Male
1928,87.76,86.2,Female
1929,87.76,84.8,Female
1930,87.76,84.8,Female
1931,87.76,83.2,Male
1932,87.76,81.8,Male
1933,87.76,81.8,Female
1934,87.76,80.2,Female
1935,87.76,80,Female
1936,87.76,79.82,Male
1937,87.76,79.4,Male
1938,87.76,78.6,Male
1939,87.76,76.4,Male
1940,87.76,68.73,Female
1941,87.75,93.6,Female
1942,87.75,92,Female
1943,87.75,91.2,Female
1944,87.75,91,Male
1945,87.75,89.6,Female
1946,87.75,89.6,Male
1947,87.75,88.6,Male
1948,87.75,87.8,Female
1949,87.75,86.36,Male
1950,87.75,85.2,Female
1951,87.75,84.6,Female
1952,87.75,82.73,Male
1953,87.75,81.6,Female
1954,87.75,69.45,Male
1955,87.75,62.8,Male
1956,87.71,94.4,Male
1957,87.71,93,Female
1958,87.71,92.4,Male
1959,87.71,90.6,Male
1960,87.71,89.8,Male
1961,87.71,89.2,Female
1962,87.71,89,Male
1963,87.71,87.82,Male
1964,87.71,87.6,Female
1965,87.71,87.2,Male
1966,87.71,86.2,Male
1967,87.71,85,Male
1968,87.71,84.2,Female
1969,87.71,80.4,Male
1970,87.71,78,Male
1971,87.7,93.64,Female
1972,87.7,91.64,Male
1973,87.7,91.4,Male
1974,87.7,89,Male
1975,87.7,87.8,Male
1976,87.7,87.04,Female
1977,87.7,85.4,Male
1978,87.7,84.4,Female
1979,87.7,70.91,Male
1980,87.69,93.2,Female
1981,87.69,88.73,Female
1982,87.69,87.6,Female
1983,87.69,75.82,Female
1984,87.67,96,Female
1985,87.67,94.4,Female
1986,87.67,92.4,Female
1987,87.67,88.6,Female
1988,87.65,92,Female
1989,87.65,91.6,Male
1990,87.65,91.2,Male
1991,87.65,87,Male
1992,87.65,85.6,Male
1993,87.65,85.6,Male
1994,87.65,83.6,Female
1995,87.65,82.6,Male
1996,87.65,81.8,Female
1997,87.65,79.09,Male
1998,87.65,78.8,Male
1999,87.65,77.8,Male
2000,87.65,71.6,Female
2001,87.65,68.6,Male
2002,87.64,92,Female
2003,87.64,89.64,Male
2004,87.64,89.4,Male
2005,87.64,89.4,Male
2006,87.64,88.4,Male
2007,87.64,87.2,Male
2008,87.64,85.4,Female
2009,87.64,84.8,Male
2010,87.64,83.54,Male
2011,87.64,76.6,Female
2012,87.64,67,Male
2013,87.63,93.8,Female
2014,87.63,90.91,Male
2015,87.63,90.6,Female
2016,87.63,90,Female
2017,87.63,89.8,Male
2018,87.63,89.6,Female
2019,87.63,89.2,Male
2020,87.63,89,Male
2021,87.63,88.91,Female
2022,87.63,88.8,Female
2023,87.63,88.8,Female
2024,87.63,85.2,Male
2025,87.63,81,Male
2026,87.6,94.2,Male
2027,87.6,86.8,Female
2028,87.6,86.4,Female
2029,87.59,96.8,Male
2030,87.59,95,Female
2031,87.59,92.6,Male
2032,87.59,88.4,Male
2033,87.59,87.64,Male
2034,87.59,86.4,Female
2035,87.59,86.4,Male
2036,87.59,85.6,Male
2037,87.59,84.91,Male
2038,87.59,84.6,Female
2039,87.59,83.6,Male
2040,87.59,65.82,Male
2041,87.58,92.2,Male
2042,87.58,92.2,Female
2043,87.58,91.2,Female
2044,87.58,90.8,Female
2045,87.58,90.4,Female
2046,87.58,90,Male
2047,87.58,86.4,Female
2048,87.58,85.2,Male
2049,87.58,85.2,Male
2050,87.58,78.6,Male
2051,87.58,78.55,Male
2052,87.57,89.4,Male
2053,87.57,83,Male
2054,87.56,91.6,Female
2055,87.56,91.4,Male
2056,87.56,90.4,Female
2057,87.56,90.2,Female
2058,87.56,88.4,Female
2059,87.56,87,Female
2060,87.56,86.6,Female
2061,87.56,82.6,Female
2062,87.56,80.4,Female
2063,87.56,78,Female
2064,87.54,87.4,Male
2065,87.53,94.73,Female
2066,87.53,93.4,Male
2067,87.53,92.36,Female
2068,87.53,91.4,Female
2069,87.53,91.09,Male
2070,87.53,90.4,Male
2071,87.53,88.8,Female
2072,87.53,88.6,Male
2073,87.53,88.6,Female
2074,87.53,88,Male
2075,87.53,87,Female
2076,87.53,85.8,Female
2077,87.53,85.2,Male
2078,87.53,85,Male
2079,87.53,84.6,Female
2080,87.53,80.6,Male
2081,87.53,74,Male
2082,87.53,73.6,Male
2083,87.53,68.4,Female
2084,87.52,91.6,Male
2085,87.52,91.2,Male
2086,87.52,90.6,Male
2087,87.52,89.4,Female
2088,87.52,88.8,Male
2089,87.52,87.6,Male
2090,87.52,86.8,Male
2091,87.52,85.2,Female
2092,87.52,84.4,Female
2093,87.52,82,Female
2094,87.52,79.8,Female
2095,87.5,96.2,Male
2096,87.5,92.6,Female
2097,87.5,92.2,Male
2098,87.5,92.2,Male
2099,87.5,86.77,Female
2100,87.5,84.8,Male
2101,87.5,84.6,Male
2102,87.5,80.4,Female
2103,87.5,80.4,Female
2104,87.49,81.4,Male
2105,87.47,94.2,Male
2106,87.47,91.8,Male
2107,87.47,91.45,Male
2108,87.47,90.4,Male
2109,87.47,90,Male
2110,87.47,89.82,Female
2111,87.47,89.2,Male
2112,87.47,89.2,Female
2113,87.47,88.6,Female
2114,87.47,87,Female
2115,87.47,85,Male
2116,87.47,83.8,Female
2117,87.47,78.2,Female
2118,87.47,74.5,Male
2119,87.47,73.6,Female
2120,87.45,88.2,Male
2121,87.45,88,Female
2122,87.45,88,Male
2123,87.45,87.8,Female
2124,87.45,86.8,Female
2125,87.45,85.2,Female
2126,87.45,85,Male
2127,87.45,81.8,Male
2128,87.45,74.55,Male
2129,87.44,93.6,Male
2130,87.44,92.6,Female
2131,87.44,90.6,Female
2132,87.44,88.91,Female
